Percentage served,Time in ms
0,1.534
1,5.848
2,10.947
3,15.735
4,21.085
5,24.756
6,25.796
7,26.241
8,26.546
9,26.814
10,27.069
11,27.341
12,27.645
13,28.009
14,28.448
15,29.103
16,29.971
17,30.737
18,31.448
19,32.015
20,32.651
21,33.255
22,33.805
23,34.318
24,34.829
25,35.331
26,35.823
27,36.296
28,36.734
29,37.166
30,37.605
31,38.031
32,38.421
33,38.836
34,39.283
35,39.758
36,40.199
37,40.606
38,41.021
39,41.420
40,41.790
41,42.165
42,42.529
43,42.887
44,43.215
45,43.582
46,43.924
47,44.266
48,44.613
49,44.956
50,45.301
51,45.649
52,46.000
53,46.348
54,46.713
55,47.056
56,47.412
57,47.777
58,48.174
59,48.571
60,49.006
61,49.493
62,49.960
63,50.445
64,50.952
65,51.456
66,51.980
67,52.535
68,53.052
69,53.580
70,54.103
71,54.719
72,55.312
73,55.953
74,56.652
75,57.326
76,58.033
77,58.692
78,59.466
79,60.293
80,61.144
81,62.010
82,62.928
83,63.930
84,64.991
85,66.105
86,67.236
87,68.415
88,69.667
89,71.115
90,72.774
91,74.582
92,76.483
93,78.664
94,80.876
95,83.439
96,87.286
97,97.388
98,252.312
99,279.364
100,1623.053
